County,FIPS,Tax rate
27167,27,0.0746
27169,27,0.0746
27171,27,0.0746
27173,27,0.0746
28001,28,0.0707
28003,28,0.0707
28005,28,0.0707
28007,28,0.0707
28009,28,0.0707
28011,28,0.0707
28013,28,0.0707
28015,28,0.0707
28017,28,0.0707
28019,28,0.0707
28021,28,0.0707
28023,28,0.0707
28025,28,0.0707
28027,28,0.0707
28029,28,0.0707
28031,28,0.0707
28033,28,0.0707
28035,28,0.0707
28037,28,0.0707
28039,28,0.0707
28041,28,0.0707
28043,28,0.0707
28045,28,0.0707
28047,28,0.0707
28049,28,0.0707
28051,28,0.0707
28053,28,0.0707
28055,28,0.0707
28057,28,0.0707
28059,28,0.0707
28061,28,0.0707
28063,28,0.0707
28065,28,0.0707
28067,28,0.0707
28069,28,0.0707
28071,28,0.0707
28073,28,0.0707
28075,28,0.0707
28077,28,0.0707
28079,28,0.0707
28081,28,0.0707
28083,28,0.0707
28085,28,0.0707
28087,28,0.0707
28089,28,0.0707
28091,28,0.0707
28093,28,0.0707
28095,28,0.0707
28097,28,0.0707
28099,28,0.0707
28101,28,0.0707
28103,28,0.0707
28105,28,0.0707
28107,28,0.0707
28109,28,0.0707
28111,28,0.0707
28113,28,0.0707
28115,28,0.0707
28117,28,0.0707
28119,28,0.0707
28121,28,0.0707
28123,28,0.0707
28125,28,0.0707
28127,28,0.0707
28129,28,0.0707
28131,28,0.0707
28133,28,0.0707
28135,28,0.0707
28137,28,0.0707
28139,28,0.0707
28141,28,0.0707
28143,28,0.0707
28145,28,0.0707
28147,28,0.0707
28149,28,0.0707
28151,28,0.0707
28153,28,0.0707
28155,28,0.0707
28157,28,0.0707
28159,28,0.0707
28161,28,0.0707
28163,28,0.0707
29001,29,0.0818
29003,29,0.0818
29005,29,0.0818
29007,29,0.0818
29009,29,0.0818
29011,29,0.0818
29013,29,0.0818
29015,29,0.0818
29017,29,0.0818
29019,29,0.0818
29021,29,0.0818
29023,29,0.0818
29025,29,0.0818
29027,29,0.0818
29029,29,0.0818
29031,29,0.0818
29033,29,0.0818
29035,29,0.0818
29037,29,0.0818
29039,29,0.0818
29041,29,0.0818
29043,29,0.0818
29045,29,0.0818
29047,29,0.0818
29049,29,0.0818
29051,29,0.0818
29053,29,0.0818
29055,29,0.0818
29057,29,0.0818
29059,29,0.0818
29061,29,0.0818
29063,29,0.0818
29065,29,0.0818
29067,29,0.0818
29069,29,0.0818
29071,29,0.0818
29073,29,0.0818
29075,29,0.0818
29077,29,0.0818
29079,29,0.0818
29081,29,0.0818
29083,29,0.0818
29085,29,0.0818
29087,29,0.0818
29089,29,0.0818
29091,29,0.0818
29093,29,0.0818
29095,29,0.0818
29097,29,0.0818
29099,29,0.0818
29101,29,0.0818
29103,29,0.0818
29105,29,0.0818
29107,29,0.0818
29109,29,0.0818
29111,29,0.0818
29113,29,0.0818
29115,29,0.0818
29117,29,0.0818
29119,29,0.0818
29121,29,0.0818
29123,29,0.0818
29125,29,0.0818
29127,29,0.0818
29129,29,0.0818
29131,29,0.0818
29133,29,0.0818
29135,29,0.0818
29137,29,0.0818
29139,29,0.0818
29141,29,0.0818
29143,29,0.0818
29145,29,0.0818
29147,29,0.0818
29149,29,0.0818
29151,29,0.0818
29153,29,0.0818
29155,29,0.0818
29157,29,0.0818
29159,29,0.0818
29161,29,0.0818
29163,29,0.0818
29165,29,0.0818
29167,29,0.0818
29169,29,0.0818
29171,29,0.0818
29173,29,0.0818
29175,29,0.0818
29177,29,0.0818
29179,29,0.0818
29181,29,0.0818
29183,29,0.0818
29185,29,0.0818
29186,29,0.0818
29187,29,0.0818
29189,29,0.0818
29195,29,0.0818
29197,29,0.0818
29199,29,0.0818
29201,29,0.0818
29203,29,0.0818
29205,29,0.0818
29207,29,0.0818
29209,29,0.0818
29211,29,0.0818
29213,29,0.0818
29215,29,0.0818
29217,29,0.0818
29219,29,0.0818
29221,29,0.0818
29223,29,0.0818
29225,29,0.0818
29227,29,0.0818
29229,29,0.0818
29510,29,0.0818
30001,30,0.0000
30003,30,0.0000
30005,30,0.0000
30007,30,0.0000
30009,30,0.0000
30011,30,0.0000
30013,30,0.0000
30015,30,0.0000
30017,30,0.0000
30019,30,0.0000
30021,30,0.0000
30023,30,0.0000
30025,30,0.0000
30027,30,0.0000
30029,30,0.0000
30031,30,0.0000
30033,30,0.0000
30035,30,0.0000
30037,30,0.0000
30039,30,0.0000
30041,30,0.0000
30043,30,0.0000
30045,30,0.0000
30047,30,0.0000
30049,30,0.0000
30051,30,0.0000
30053,30,0.0000
30055,30,0.0000
30057,30,0.0000
30059,30,0.0000
30061,30,0.0000
30063,30,0.0000
30065,30,0.0000
30067,30,0.0000
30069,30,0.0000
30071,30,0.0000
30073,30,0.0000
30075,30,0.0000
30077,30,0.0000
30079,30,0.0000
30081,30,0.0000
30083,30,0.0000
30085,30,0.0000
30087,30,0.0000
30089,30,0.0000
30091,30,0.0000
30093,30,0.0000
30095,30,0.0000
30097,30,0.0000
30099,30,0.0000
30101,30,0.0000
30103,30,0.0000
30105,30,0.0000
30107,30,0.0000
30109,30,0.0000
30111,30,0.0000
31001,31,0.0693
31003,31,0.0693
31005,31,0.0693
31007,31,0.0693
31009,31,0.0693
31011,31,0.0693
31013,31,0.0693
31015,31,0.0693
31017,31,0.0693
31019,31,0.0693
31021,31,0.0693
31023,31,0.0693
31025,31,0.0693
31027,31,0.0693
31029,31,0.0693
31031,31,0.0693
31033,31,0.0693
31035,31,0.0693
31037,31,0.0693
31039,31,0.0693
31041,31,0.0693
31043,31,0.0693
31045,31,0.0693
31047,31,0.0693
31049,31,0.0693
31051,31,0.0693
31053,31,0.0693
31055,31,0.0693
31057,31,0.0693
31059,31,0.0693
31061,31,0.0693
31063,31,0.0693
31065,31,0.0693
31067,31,0.0693
31069,31,0.0693
31071,31,0.0693
31073,31,0.0693
31075,31,0.0693
31077,31,0.0693
31079,31,0.0693
31081,31,0.0693
31083,31,0.0693
31085,31,0.0693
31087,31,0.0693
31089,31,0.0693
31091,31,0.0693
31093,31,0.0693
31095,31,0.0693
31097,31,0.0693
31099,31,0.0693
31101,31,0.0693
31103,31,0.0693
31105,31,0.0693
31107,31,0.0693
31109,31,0.0693
31111,31,0.0693
31113,31,0.0693
31115,31,0.0693
31117,31,0.0693
31119,31,0.0693
31121,31,0.0693
31123,31,0.0693
31125,31,0.0693
31127,31,0.0693
31129,31,0.0693
31131,31,0.0693
31133,31,0.0693
31135,31,0.0693
31137,31,0.0693
31139,31,0.0693
31141,31,0.0693
31143,31,0.0693
31145,31,0.0693
31147,31,0.0693
31149,31,0.0693
31151,31,0.0693
31153,31,0.0693
31155,31,0.0693
31157,31,0.0693
31159,31,0.0693
31161,31,0.0693
31163,31,0.0693
31165,31,0.0693
31167,31,0.0693
31169,31,0.0693
31171,31,0.0693
31173,31,0.0693
31175,31,0.0693
31177,31,0.0693
31179,31,0.0693
31181,31,0.0693
31183,31,0.0693
31185,31,0.0693
32001,32,0.0832
32003,32,0.0832
32005,32,0.0832
32007,32,0.0832
32009,32,0.0832
32011,32,0.0832
32013,32,0.0832
32015,32,0.0832
32017,32,0.0832
32019,32,0.0832
32021,32,0.0832
32023,32,0.0832
32027,32,0.0832
32029,32,0.0832
32031,32,0.0832
32033,32,0.0832
32510,32,0.0832
33001,33,0.0000
33003,33,0.0000
33005,33,0.0000
33007,33,0.0000
33009,33,0.0000
33011,33,0.0000
33013,33,0.0000
33015,33,0.0000
33017,33,0.0000
33019,33,0.0000
34001,34,0.0660
34003,34,0.0660
34005,34,0.0660
34007,34,0.0660
34009,34,0.0660
34011,34,0.0660
34013,34,0.0660
34015,34,0.0660
34017,34,0.0660
34019,34,0.0660
34021,34,0.0660
34023,34,0.0660
34025,34,0.0660
34027,34,0.0660
34029,34,0.0660
34031,34,0.0660
34033,34,0.0660
34035,34,0.0660
34037,34,0.0660
34039,34,0.0660
34041,34,0.0660
35001,35,0.0782
35003,35,0.0782
35005,35,0.0782
35006,35,0.0782
35007,35,0.0782
35009,35,0.0782
35011,35,0.0782
35013,35,0.0782
35015,35,0.0782
35017,35,0.0782
35019,35,0.0782
35021,35,0.0782
35023,35,0.0782
35025,35,0.0782
35027,35,0.0782
35028,35,0.0782
35029,35,0.0782
35031,35,0.0782
35033,35,0.0782
35035,35,0.0782
35037,35,0.0782
35039,35,0.0782
35041,35,0.0782
35043,35,0.0782
35045,35,0.0782
35047,35,0.0782
35049,35,0.0782
35051,35,0.0782
35053,35,0.0782
35055,35,0.0782
35057,35,0.0782
35059,35,0.0782
35061,35,0.0782
36001,36,0.0852
36003,36,0.0852
36005,36,0.0852
36007,36,0.0852
36009,36,0.0852
36011,36,0.0852
36013,36,0.0852
36015,36,0.0852
36017,36,0.0852
36019,36,0.0852
36021,36,0.0852
36023,36,0.0852
36025,36,0.0852
36027,36,0.0852
36029,36,0.0852
36031,36,0.0852
36033,36,0.0852
36035,36,0.0852
36037,36,0.0852
36039,36,0.0852
36041,36,0.0852
36043,36,0.0852
36045,36,0.0852
36047,36,0.0852
36049,36,0.0852
36051,36,0.0852
36053,36,0.0852
36055,36,0.0852
36057,36,0.0852
36059,36,0.0852
36061,36,0.0852
36063,36,0.0852
36065,36,0.0852
36067,36,0.0852
36069,36,0.0852
36071,36,0.0852
36073,36,0.0852
36075,36,0.0852
36077,36,0.0852
36079,36,0.0852
36081,36,0.0852
36083,36,0.0852
36085,36,0.0852
36087,36,0.0852
36089,36,0.0852
36091,36,0.0852
36093,36,0.0852
36095,36,0.0852
36097,36,0.0852
36099,36,0.0852
36101,36,0.0852
36103,36,0.0852
36105,36,0.0852
36107,36,0.0852
36109,36,0.0852
36111,36,0.0852
36113,36,0.0852
36115,36,0.0852
36117,36,0.0852
36119,36,0.0852
36121,36,0.0852
36123,36,0.0852
37001,37,0.0697
37003,37,0.0697
37005,37,0.0697
37007,37,0.0697
37009,37,0.0697
37011,37,0.0697
37013,37,0.0697
37015,37,0.0697
37017,37,0.0697
37019,37,0.0697
37021,37,0.0697
37023,37,0.0697
37025,37,0.0697
37027,37,0.0697
37029,37,0.0697
37031,37,0.0697
37033,37,0.0697
37035,37,0.0697
37037,37,0.0697
37039,37,0.0697
37041,37,0.0697
37043,37,0.0697
37045,37,0.0697
37047,37,0.0697
37049,37,0.0697
37051,37,0.0697
37053,37,0.0697
37055,37,0.0697
37057,37,0.0697
37059,37,0.0697
37061,37,0.0697
37063,37,0.0697
37065,37,0.0697
37067,37,0.0697
37069,37,0.0697
37071,37,0.0697
37073,37,0.0697
37075,37,0.0697
37077,37,0.0697
37079,37,0.0697
37081,37,0.0697
37083,37,0.0697
37085,37,0.0697
37087,37,0.0697
37089,37,0.0697
37091,37,0.0697
37093,37,0.0697
37095,37,0.0697
37097,37,0.0697
37099,37,0.0697
37101,37,0.0697
37103,37,0.0697
37105,37,0.0697
37107,37,0.0697
37109,37,0.0697
37111,37,0.0697
37113,37,0.0697
37115,37,0.0697
37117,37,0.0697
37119,37,0.0697
37121,37,0.0697
37123,37,0.0697
37125,37,0.0697
37127,37,0.0697
37129,37,0.0697
37131,37,0.0697
37133,37,0.0697
37135,37,0.0697
37137,37,0.0697
37139,37,0.0697
37141,37,0.0697
37143,37,0.0697
37145,37,0.0697
37147,37,0.0697
37149,37,0.0697
37151,37,0.0697
37153,37,0.0697
37155,37,0.0697
37157,37,0.0697
37159,37,0.0697
37161,37,0.0697
37163,37,0.0697
37165,37,0.0697
37167,37,0.0697
37169,37,0.0697
37171,37,0.0697
37173,37,0.0697
37175,37,0.0697
37177,37,0.0697
37179,37,0.0697
37181,37,0.0697
37183,37,0.0697
37185,37,0.0697
37187,37,0.0697
37189,37,0.0697
37191,37,0.0697
37193,37,0.0697
37195,37,0.0697
37197,37,0.0697
37199,37,0.0697
38001,38,0.0686
38003,38,0.0686
38005,38,0.0686
38007,38,0.0686
38009,38,0.0686
38011,38,0.0686
38013,38,0.0686
38015,38,0.0686
38017,38,0.0686
38019,38,0.0686
38021,38,0.0686
38023,38,0.0686
38025,38,0.0686
38027,38,0.0686
38029,38,0.0686
38031,38,0.0686
38033,38,0.0686
38035,38,0.0686
38037,38,0.0686
38039,38,0.0686
38041,38,0.0686
38043,38,0.0686
38045,38,0.0686
38047,38,0.0686
38049,38,0.0686
38051,38,0.0686
38053,38,0.0686
38055,38,0.0686
38057,38,0.0686
38059,38,0.0686
38061,38,0.0686
38063,38,0.0686
38065,38,0.0686
38067,38,0.0686
38069,38,0.0686
38071,38,0.0686
38073,38,0.0686
38075,38,0.0686
38077,38,0.0686
38079,38,0.0686
38081,38,0.0686
38083,38,0.0686
38085,38,0.0686
38087,38,0.0686
38089,38,0.0686
38091,38,0.0686
38093,38,0.0686
38095,38,0.0686
38097,38,0.0686
38099,38,0.0686
38101,38,0.0686
38103,38,0.0686
38105,38,0.0686
39001,39,0.0717
39003,39,0.0717
39005,39,0.0717
39007,39,0.0717
39009,39,0.0717
39011,39,0.0717
39013,39,0.0717
39015,39,0.0717
39017,39,0.0717
39019,39,0.0717
39021,39,0.0717
39023,39,0.0717
39025,39,0.0717
39027,39,0.0717
39029,39,0.0717
39031,39,0.0717
39033,39,0.0717
39035,39,0.0717
39037,39,0.0717
39039,39,0.0717
39041,39,0.0717
39043,39,0.0717
39045,39,0.0717
39047,39,0.0717
39049,39,0.0717
39051,39,0.0717
39053,39,0.0717
39055,39,0.0717
39057,39,0.0717
39059,39,0.0717
39061,39,0.0717
39063,39,0.0717
39065,39,0.0717
39067,39,0.0717
39069,39,0.0717
39071,39,0.0717
39073,39,0.0717
39075,39,0.0717
39077,39,0.0717
39079,39,0.0717
39081,39,0.0717
39083,39,0.0717
39085,39,0.0717
39087,39,0.0717
39089,39,0.0717
39091,39,0.0717
39093,39,0.0717
39095,39,0.0717
39097,39,0.0717
39099,39,0.0717
39101,39,0.0717
39103,39,0.0717
39105,39,0.0717
39107,39,0.0717
39109,39,0.0717
39111,39,0.0717
39113,39,0.0717
39115,39,0.0717
39117,39,0.0717
39119,39,0.0717
39121,39,0.0717
39123,39,0.0717
39125,39,0.0717
39127,39,0.0717
39129,39,0.0717
39131,39,0.0717
39133,39,0.0717
39135,39,0.0717
39137,39,0.0717
39139,39,0.0717
39141,39,0.0717
39143,39,0.0717
39145,39,0.0717
39147,39,0.0717
39149,39,0.0717
39151,39,0.0717
39153,39,0.0717
39155,39,0.0717
39157,39,0.0717
39159,39,0.0717
39161,39,0.0717
39163,39,0.0717
39165,39,0.0717
39167,39,0.0717
39169,39,0.0717
39171,39,0.0717
39173,39,0.0717
39175,39,0.0717
40001,40,0.0894
40003,40,0.0894
40005,40,0.0894
40007,40,0.0894
40009,40,0.0894
40011,40,0.0894
40013,40,0.0894
40015,40,0.0894
40017,40,0.0894
40019,40,0.0894
40021,40,0.0894
40023,40,0.0894
40025,40,0.0894
40027,40,0.0894
40029,40,0.0894
40031,40,0.0894
40033,40,0.0894
40035,40,0.0894
40037,40,0.0894
40039,40,0.0894
40041,40,0.0894
40043,40,0.0894
40045,40,0.0894
40047,40,0.0894
40049,40,0.0894
40051,40,0.0894
40053,40,0.0894
40055,40,0.0894
40057,40,0.0894
40059,40,0.0894
40061,40,0.0894
40063,40,0.0894
40065,40,0.0894
40067,40,0.0894
40069,40,0.0894
40071,40,0.0894
40073,40,0.0894
40075,40,0.0894
40077,40,0.0894
40079,40,0.0894
40081,40,0.0894
40083,40,0.0894
40085,40,0.0894
40087,40,0.0894
40089,40,0.0894
40091,40,0.0894
40093,40,0.0894
40095,40,0.0894
40097,40,0.0894
40099,40,0.0894
40101,40,0.0894
40103,40,0.0894
40105,40,0.0894
40107,40,0.0894
40109,40,0.0894
40111,40,0.0894
40113,40,0.0894
40115,40,0.0894
40117,40,0.0894
40119,40,0.0894
40121,40,0.0894
40123,40,0.0894
40125,40,0.0894
40127,40,0.0894
40129,40,0.0894
40131,40,0.0894
40133,40,0.0894
40135,40,0.0894
40137,40,0.0894
40139,40,0.0894
40141,40,0.0894
40143,40,0.0894
40145,40,0.0894
40147,40,0.0894
40149,40,0.0894
40151,40,0.0894
40153,40,0.0894
41001,41,0.0000
41003,41,0.0000
41005,41,0.0000
41007,41,0.0000
41009,41,0.0000
41011,41,0.0000
41013,41,0.0000
41015,41,0.0000
41017,41,0.0000
41019,41,0.0000
41021,41,0.0000
41023,41,0.0000
41025,41,0.0000
41027,41,0.0000
41029,41,0.0000
41031,41,0.0000
41033,41,0.0000
41035,41,0.0000
41037,41,0.0000
41039,41,0.0000
41041,41,0.0000
41043,41,0.0000
41045,41,0.0000
41047,41,0.0000
41049,41,0.0000
41051,41,0.0000
41053,41,0.0000
41055,41,0.0000
41057,41,0.0000
41059,41,0.0000
41061,41,0.0000
41063,41,0.0000
41065,41,0.0000
41067,41,0.0000
41069,41,0.0000
41071,41,0.0000
42001,42,0.0634
42003,42,0.0634
42005,42,0.0634
42007,42,0.0634
42009,42,0.0634
42011,42,0.0634
42013,42,0.0634
42015,42,0.0634
42017,42,0.0634
42019,42,0.0634
42021,42,0.0634
42023,42,0.0634
42025,42,0.0634
42027,42,0.0634
42029,42,0.0634
42031,42,0.0634
42033,42,0.0634
42035,42,0.0634
42037,42,0.0634
42039,42,0.0634
42041,42,0.0634
42043,42,0.0634
42045,42,0.0634
42047,42,0.0634
42049,42,0.0634
42051,42,0.0634
42053,42,0.0634
42055,42,0.0634
42057,42,0.0634
42059,42,0.0634
42061,42,0.0634
42063,42,0.0634
42065,42,0.0634
42067,42,0.0634
42069,42,0.0634
42071,42,0.0634
42073,42,0.0634
42075,42,0.0634
42077,42,0.0634
42079,42,0.0634
42081,42,0.0634
42083,42,0.0634
42085,42,0.0634
42087,42,0.0634
42089,42,0.0634
42091,42,0.0634
42093,42,0.0634
42095,42,0.0634
42097,42,0.0634
42099,42,0.0634
42101,42,0.0634
42103,42,0.0634
42105,42,0.0634
42107,42,0.0634
42109,42,0.0634
42111,42,0.0634
42113,42,0.0634
42115,42,0.0634
42117,42,0.0634
42119,42,0.0634
42121,42,0.0634
42123,42,0.0634
42125,42,0.0634
42127,42,0.0634
42129,42,0.0634
42131,42,0.0634
42133,42,0.0634
44001,44,0.0700
44003,44,0.0700
44005,44,0.0700
44007,44,0.0700
44009,44,0.0700
45001,45,0.0746
45003,45,0.0746
45005,45,0.0746
45007,45,0.0746
45009,45,0.0746
45011,45,0.0746
45013,45,0.0746
45015,45,0.0746
45017,45,0.0746
45019,45,0.0746
45021,45,0.0746
45023,45,0.0746
45025,45,0.0746
45027,45,0.0746
45029,45,0.0746
45031,45,0.0746
45033,45,0.0746
45035,45,0.0746
45037,45,0.0746
45039,45,0.0746
45041,45,0.0746
45043,45,0.0746
45045,45,0.0746
45047,45,0.0746
45049,45,0.0746
45051,45,0.0746
45053,45,0.0746
45055,45,0.0746
45057,45,0.0746
45059,45,0.0746
45061,45,0.0746
45063,45,0.0746
45065,45,0.0746
45067,45,0.0746
45069,45,0.0746
45071,45,0.0746
45073,45,0.0746
45075,45,0.0746
45077,45,0.0746
45079,45,0.0746
45081,45,0.0746
45083,45,0.0746
45085,45,0.0746
45087,45,0.0746
45089,45,0.0746
45091,45,0.0746
46003,46,0.0640
46005,46,0.0640
46007,46,0.0640
46009,46,0.0640
46011,46,0.0640
46013,46,0.0640
46015,46,0.0640
46017,46,0.0640
46019,46,0.0640
46021,46,0.0640
46023,46,0.0640
46025,46,0.0640
46027,46,0.0640
46029,46,0.0640
46031,46,0.0640
46033,46,0.0640
46035,46,0.0640
46037,46,0.0640
46039,46,0.0640
46041,46,0.0640
46043,46,0.0640
46045,46,0.0640
46047,46,0.0640
46049,46,0.0640
46051,46,0.0640
46053,46,0.0640
46055,46,0.0640
46057,46,0.0640
46059,46,0.0640
46061,46,0.0640
46063,46,0.0640
46065,46,0.0640
46067,46,0.0640
46069,46,0.0640
46071,46,0.0640
46073,46,0.0640
46075,46,0.0640
46077,46,0.0640
46079,46,0.0640
46081,46,0.0640
46083,46,0.0640
46085,46,0.0640
46087,46,0.0640
46089,46,0.0640
46091,46,0.0640
46093,46,0.0640
46095,46,0.0640
46097,46,0.0640
46099,46,0.0640
46101,46,0.0640
46103,46,0.0640
46105,46,0.0640
46107,46,0.0640
46109,46,0.0640
46111,46,0.0640
46113,46,0.0640
46115,46,0.0640
46117,46,0.0640
46119,46,0.0640
46121,46,0.0640
46123,46,0.0640
46125,46,0.0640
46127,46,0.0640
46129,46,0.0640
46135,46,0.0640
46137,46,0.0640
47001,47,0.0953
47003,47,0.0953
47005,47,0.0953
47007,47,0.0953
47009,47,0.0953
47011,47,0.0953
47013,47,0.0953
47015,47,0.0953
47017,47,0.0953
47019,47,0.0953
47021,47,0.0953
47023,47,0.0953
47025,47,0.0953
47027,47,0.0953
47029,47,0.0953
47031,47,0.0953
47033,47,0.0953
47035,47,0.0953
47037,47,0.0953
47039,47,0.0953
47041,47,0.0953
47043,47,0.0953
47045,47,0.0953
47047,47,0.0953
47049,47,0.0953
47051,47,0.0953
47053,47,0.0953
47055,47,0.0953
47057,47,0.0953
47059,47,0.0953
47061,47,0.0953
47063,47,0.0953
47065,47,0.0953
47067,47,0.0953
47069,47,0.0953
47071,47,0.0953
47073,47,0.0953
47075,47,0.0953
47077,47,0.0953
47079,47,0.0953
47081,47,0.0953
47083,47,0.0953
47085,47,0.0953
47087,47,0.0953
47089,47,0.0953
47091,47,0.0953
47093,47,0.0953
47095,47,0.0953
47097,47,0.0953
47099,47,0.0953
47101,47,0.0953
47103,47,0.0953
47105,47,0.0953
47107,47,0.0953
47109,47,0.0953
47111,47,0.0953
47113,47,0.0953
47115,47,0.0953
47117,47,0.0953
47119,47,0.0953
47121,47,0.0953
47123,47,0.0953
47125,47,0.0953
47127,47,0.0953
47129,47,0.0953
47131,47,0.0953
47133,47,0.0953
47135,47,0.0953
47137,47,0.0953
47139,47,0.0953
47141,47,0.0953
47143,47,0.0953
47145,47,0.0953
47147,47,0.0953
47149,47,0.0953
47151,47,0.0953
47153,47,0.0953
47155,47,0.0953
47157,47,0.0953
47159,47,0.0953
47161,47,0.0953
47163,47,0.0953
47165,47,0.0953
47167,47,0.0953
47169,47,0.0953
47171,47,0.0953
47173,47,0.0953
47175,47,0.0953
47177,47,0.0953
47179,47,0.0953
47181,47,0.0953
47183,47,0.0953
47185,47,0.0953
47187,47,0.0953
47189,47,0.0953
48001,48,0.0819
48003,48,0.0819
48005,48,0.0819
48007,48,0.0819
48009,48,0.0819
48011,48,0.0819
48013,48,0.0819
48015,48,0.0819
48017,48,0.0819
48019,48,0.0819
48021,48,0.0819
48023,48,0.0819
48025,48,0.0819
48027,48,0.0819
48029,48,0.0819
48031,48,0.0819
48033,48,0.0819
48035,48,0.0819
48037,48,0.0819
48039,48,0.0819
48041,48,0.0819
48043,48,0.0819
48045,48,0.0819
48047,48,0.0819
48049,48,0.0819
48051,48,0.0819
48053,48,0.0819
48055,48,0.0819
48057,48,0.0819
48059,48,0.0819
48061,48,0.0819
48063,48,0.0819
48065,48,0.0819
48067,48,0.0819
48069,48,0.0819
48071,48,0.0819
48073,48,0.0819
48075,48,0.0819
48077,48,0.0819
48079,48,0.0819
48081,48,0.0819
48083,48,0.0819
48085,48,0.0819
48087,48,0.0819
48089,48,0.0819
48091,48,0.0819
48093,48,0.0819
48095,48,0.0819
48097,48,0.0819
48099,48,0.0819
48101,48,0.0819
48103,48,0.0819
48105,48,0.0819
48107,48,0.0819
48109,48,0.0819
48111,48,0.0819
48113,48,0.0819
48115,48,0.0819
48117,48,0.0819
48119,48,0.0819
48121,48,0.0819
48123,48,0.0819
48125,48,0.0819
48127,48,0.0819
48129,48,0.0819
48131,48,0.0819
48133,48,0.0819
48135,48,0.0819
48137,48,0.0819
48139,48,0.0819
48141,48,0.0819
48143,48,0.0819
48145,48,0.0819
48147,48,0.0819
48149,48,0.0819
48151,48,0.0819
48153,48,0.0819
48155,48,0.0819
48157,48,0.0819
48159,48,0.0819
48161,48,0.0819
48163,48,0.0819
48165,48,0.0819
48167,48,0.0819
48169,48,0.0819
48171,48,0.0819
48173,48,0.0819
48175,48,0.0819
48177,48,0.0819
48179,48,0.0819
48181,48,0.0819
48183,48,0.0819
48185,48,0.0819
48187,48,0.0819
48189,48,0.0819
48191,48,0.0819
48193,48,0.0819
48195,48,0.0819
48197,48,0.0819
48199,48,0.0819
48201,48,0.0819
48203,48,0.0819
48205,48,0.0819
48207,48,0.0819
48209,48,0.0819
48211,48,0.0819
48213,48,0.0819
48215,48,0.0819
48217,48,0.0819
48219,48,0.0819
48221,48,0.0819
48223,48,0.0819
48225,48,0.0819
48227,48,0.0819
48229,48,0.0819
48231,48,0.0819
48233,48,0.0819
48235,48,0.0819
48237,48,0.0819
48239,48,0.0819
48241,48,0.0819
48243,48,0.0819
48245,48,0.0819
48247,48,0.0819
48249,48,0.0819
48251,48,0.0819
48253,48,0.0819
48255,48,0.0819
48257,48,0.0819
48259,48,0.0819
48261,48,0.0819
48263,48,0.0819
48265,48,0.0819
48267,48,0.0819
48269,48,0.0819
48271,48,0.0819
48273,48,0.0819
48275,48,0.0819
48277,48,0.0819
48279,48,0.0819
48281,48,0.0819
48283,48,0.0819
48285,48,0.0819
48287,48,0.0819
48289,48,0.0819
48291,48,0.0819
48293,48,0.0819
48295,48,0.0819
48297,48,0.0819
48299,48,0.0819
48301,48,0.0819
48303,48,0.0819
48305,48,0.0819
48307,48,0.0819
48309,48,0.0819
48311,48,0.0819
48313,48,0.0819
48315,48,0.0819
48317,48,0.0819
48319,48,0.0819
48321,48,0.0819
48323,48,0.0819
48325,48,0.0819
48327,48,0.0819
48329,48,0.0819
48331,48,0.0819
48333,48,0.0819
48335,48,0.0819
48337,48,0.0819
48339,48,0.0819
48341,48,0.0819
48343,48,0.0819
48345,48,0.0819
48347,48,0.0819
48349,48,0.0819
48351,48,0.0819
48353,48,0.0819
48355,48,0.0819
48357,48,0.0819
48359,48,0.0819
48361,48,0.0819
48363,48,0.0819
48365,48,0.0819
48367,48,0.0819
48369,48,0.0819
48371,48,0.0819
48373,48,0.0819
48375,48,0.0819
48377,48,0.0819
48379,48,0.0819
48381,48,0.0819
48383,48,0.0819
48385,48,0.0819
48387,48,0.0819
48389,48,0.0819
48391,48,0.0819
48393,48,0.0819
48395,48,0.0819
48397,48,0.0819
48399,48,0.0819
48401,48,0.0819
48403,48,0.0819
48405,48,0.0819
48407,48,0.0819
48409,48,0.0819
48411,48,0.0819
48413,48,0.0819
48415,48,0.0819
48417,48,0.0819
48419,48,0.0819
48421,48,0.0819
48423,48,0.0819
48425,48,0.0819
48427,48,0.0819
48429,48,0.0819
48431,48,0.0819
48433,48,0.0819
48435,48,0.0819
48437,48,0.0819
48439,48,0.0819
48441,48,0.0819
48443,48,0.0819
48445,48,0.0819
48447,48,0.0819
48449,48,0.0819
48451,48,0.0819
48453,48,0.0819
48455,48,0.0819
48457,48,0.0819
48459,48,0.0819
48461,48,0.0819
48463,48,0.0819
48465,48,0.0819
48467,48,0.0819
48469,48,0.0819
48471,48,0.0819
48473,48,0.0819
48475,48,0.0819
48477,48,0.0819
48479,48,0.0819
48481,48,0.0819
48483,48,0.0819
48485,48,0.0819
48487,48,0.0819
48489,48,0.0819
48491,48,0.0819
48493,48,0.0819
48495,48,0.0819
48497,48,0.0819
48499,48,0.0819
48501,48,0.0819
48503,48,0.0819
48505,48,0.0819
48507,48,0.0819
49001,49,0.0718
49003,49,0.0718
49005,49,0.0718
49007,49,0.0718
49009,49,0.0718
49011,49,0.0718
49013,49,0.0718
49015,49,0.0718
49017,49,0.0718
49019,49,0.0718
49021,49,0.0718
49023,49,0.0718
49025,49,0.0718
49027,49,0.0718
49029,49,0.0718
49031,49,0.0718
49033,49,0.0718
49035,49,0.0718
